,bill_id,cosponsor_flg,amendments_flg,popular_flg,related_bills_flg,party_flg,majority_flg,Class
3163,s1577-108,0,0,0,0,0,0,1
3164,s200-108,1,0,0,1,0,0,0
3165,s2086-108,1,0,0,0,0,0,0
3166,s2191-108,0,0,0,0,0,0,0
3167,s2263-108,1,0,0,1,0,0,0
3168,s2317-108,0,0,0,0,0,0,0
3169,s252-108,1,0,0,0,0,0,0
3170,s2543-108,1,0,0,0,0,0,1
3171,s273-108,1,0,0,1,0,0,1
3172,s310-108,1,0,0,0,0,0,0
3173,s369-108,1,0,0,0,0,0,0
3174,s372-108,1,0,0,0,0,0,0
3175,s475-108,0,0,0,0,0,0,0
3176,s756-108,1,0,0,0,0,0,0
3177,s1005-108,0,0,0,1,0,0,1
3178,s1016-108,0,0,0,0,0,0,0
3179,s1051-108,1,0,0,0,0,0,0
3180,s1081-108,1,0,0,1,0,0,0
3181,s1165-108,1,0,0,1,0,0,0
3182,s1211-108,1,0,0,0,0,0,1
3183,s1287-108,1,0,0,0,0,0,0
3184,s14-108,0,1,1,1,0,0,1
3185,s1424-108,0,0,1,1,0,0,1
3186,s1432-108,1,0,0,1,0,0,0
3187,s1454-108,1,0,0,0,0,0,0
3188,s1516-108,1,0,0,1,0,0,1
3189,s1582-108,1,0,0,0,0,0,1
3190,s1727-108,0,1,0,1,0,0,1
3191,s1732-108,0,0,0,0,0,0,0
3192,s1791-108,1,0,0,0,0,0,1
3193,s1792-108,1,0,0,1,0,0,0
3194,s2033-108,1,0,0,1,0,0,0
3195,s2095-108,0,0,1,0,0,0,1
3196,s2178-108,0,0,0,0,0,0,1
3197,s2218-108,0,0,0,0,0,0,0
3198,s2294-108,0,0,0,0,0,0,0
3199,s2373-108,1,0,0,1,0,0,0
3200,s242-108,1,0,0,1,0,0,0
3201,s246-108,1,0,0,1,0,0,1
3202,s2460-108,1,0,0,0,0,0,1
3203,s2508-108,1,0,0,0,0,0,1
3204,s2511-108,1,0,0,0,0,0,1
3205,s258-108,1,0,0,0,0,0,0
3206,s2658-108,1,0,0,0,0,0,0
3207,s2713-108,1,0,0,0,0,0,0
3208,s2779-108,1,0,0,1,0,0,0
3209,s2790-108,0,0,0,0,0,0,0
3210,s2818-108,0,0,0,0,0,0,0
3211,s336-108,1,0,0,0,0,0,0
3212,s375-108,1,0,0,1,0,0,0
3213,s486-108,1,0,0,1,0,0,0
3214,s539-108,1,0,0,1,0,0,0
3215,s643-108,0,0,0,1,0,0,1
3216,s682-108,1,0,0,0,0,0,0
3217,s997-108,0,0,0,0,0,0,0
3218,s114-108,1,0,0,1,0,0,0
3219,s115-108,0,0,0,1,0,0,1
3220,s1664-108,1,0,0,1,0,0,0
3221,s1666-108,1,0,0,0,0,0,0
3222,s1858-108,1,0,0,1,0,0,0
3223,s1909-108,1,0,0,1,0,0,0
3224,s2241-108,1,0,0,0,0,0,1
3225,s2362-108,1,0,0,0,0,0,1
3226,s2425-108,1,0,0,1,0,0,0
3227,s2507-108,0,1,0,1,0,0,1
3228,s2537-108,0,0,1,1,0,0,1
3229,s279-108,0,0,0,0,0,0,0
3230,s280-108,0,0,0,0,0,0,0
3231,s2856-108,1,0,0,0,0,0,1
3232,s2965-108,1,0,0,0,0,0,1
3233,s2991-108,1,0,0,1,0,0,1
3234,s552-108,1,0,0,1,0,0,0
3235,s1003-108,1,0,0,1,0,0,1
3236,s1239-108,0,0,0,1,0,0,0
3237,s1315-108,1,0,0,0,0,0,0
3238,s1420-108,1,0,0,0,0,0,0
3239,s144-108,1,0,0,1,0,0,1
3240,s1553-108,0,0,0,0,0,0,0
3241,s1562-108,1,0,0,1,0,0,0
3242,s1645-108,1,0,1,1,0,0,0
3243,s1709-108,1,0,1,0,0,0,0
3244,s1805-108,1,1,1,1,0,0,1
3245,s1806-108,0,0,1,1,0,0,1
3246,s1868-108,1,0,0,0,0,0,0
3247,s2072-108,1,0,0,1,0,0,0
3248,s2077-108,1,0,0,0,0,0,0
3249,s219-108,1,0,0,0,0,0,0
3250,s2353-108,1,0,0,1,0,0,0
3251,s2502-108,1,0,0,0,0,0,0
3252,s2605-108,1,0,0,1,0,0,1
3253,s2796-108,1,0,0,1,0,0,1
3254,s2823-108,1,0,0,1,0,0,1
3255,s2902-108,1,0,0,1,0,0,0
3256,s2966-108,1,0,0,1,0,0,0
3257,s31-108,0,0,0,0,0,0,0
3258,s432-108,0,0,0,0,0,0,0
3259,s433-108,0,0,0,0,0,0,0
3260,s434-108,1,0,0,0,0,0,1
3261,s435-108,1,0,0,1,0,0,1
3262,s46-108,0,0,0,0,0,0,0
3263,s492-108,0,0,0,0,0,0,0
3264,s560-108,1,0,0,1,0,0,0
3265,s600-108,1,0,0,0,0,0,0
3266,s632-108,1,0,0,1,0,0,0
3267,s659-108,1,0,1,1,0,0,0
3268,s878-108,1,1,0,1,0,0,1
3269,s1074-108,0,0,0,0,1,0,0
3270,s1077-108,1,0,0,1,1,0,0
3271,s1131-108,1,0,0,1,1,0,1
3272,s1132-108,1,0,0,1,1,0,1
3273,s1133-108,0,0,0,0,1,0,0
3274,s1136-108,1,0,0,1,1,0,1
3275,s1153-108,1,0,0,0,1,0,1
3276,s1156-108,1,1,0,1,1,0,1
3277,s1169-108,0,0,0,0,1,0,0
3278,s1213-108,1,0,0,0,1,0,0
3279,s1356-108,0,0,1,1,1,0,1
3280,s1487-108,1,0,0,0,1,0,0
3281,s1604-108,0,0,0,1,1,0,0
3282,s1611-108,0,0,0,0,1,0,0
3283,s1728-108,1,1,0,0,1,0,0
3284,s1749-108,0,0,0,1,1,0,0
3285,s1787-108,0,0,0,0,1,0,0
3286,s1852-108,1,0,0,0,1,0,1
3287,s1888-108,1,0,0,1,1,0,0
3288,s1963-108,1,0,0,1,1,0,1
3289,s2008-108,1,0,0,1,1,0,0
3290,s2043-108,1,0,0,1,1,0,1
3291,s2049-108,1,0,0,0,1,0,0
3292,s2483-108,0,0,0,1,1,0,1
3293,s2484-108,0,1,0,0,1,0,1
3294,s2485-108,0,1,0,1,1,0,1
3295,s2486-108,1,1,0,1,1,0,1
3296,s2525-108,1,0,0,0,1,0,0
3297,s2570-108,1,0,0,0,1,0,0
3298,s2695-108,1,0,0,1,1,0,1
3299,s2766-108,0,0,0,0,1,0,0
3300,s2767-108,0,0,0,0,1,0,0
3301,s2776-108,0,0,0,0,1,0,0
3302,s2810-108,0,0,1,1,1,0,1
3303,s2811-108,0,0,1,0,1,0,0
3304,s2819-108,0,0,0,0,1,0,0
3305,s2908-108,1,0,0,1,1,0,0
3306,s2909-108,1,0,0,1,1,0,0
3307,s907-108,0,0,0,0,1,0,0
3308,s974-108,1,0,0,0,1,0,0
3309,s975-108,1,0,0,1,1,0,0
3310,s1069-108,1,0,0,0,1,0,0
3311,s1086-108,1,0,0,1,1,0,0
3312,s1268-108,1,0,0,1,1,0,0
3313,s1273-108,1,0,0,1,1,0,0
3314,s1274-108,1,0,0,0,1,0,0
3315,s1460-108,1,0,0,0,1,0,0
3316,s1485-108,1,0,0,1,1,0,0
3317,s1525-108,0,0,0,0,1,0,0
3318,s1559-108,1,0,0,0,1,0,0
3319,s1563-108,1,0,0,1,1,0,0
3320,s1617-108,1,0,0,0,1,0,0
3321,s1705-108,1,0,0,1,1,0,0
3322,s1708-108,1,0,0,0,1,0,0
3323,s1774-108,1,0,0,0,1,0,0
3324,s1793-108,1,0,0,0,1,0,0
3325,s1853-108,1,0,0,0,1,0,0
3326,s1925-108,1,0,0,1,1,0,0
3327,s1992-108,1,0,0,0,1,0,0
3328,s2006-108,1,0,0,1,1,0,1
3329,s2088-108,1,0,1,1,1,0,0
3330,s2124-108,1,0,0,1,1,0,0
3331,s2252-108,1,0,0,1,1,0,0
3332,s2282-108,1,0,0,0,1,0,0
3333,s2300-108,1,0,0,0,1,0,0
3334,s2370-108,1,0,1,1,1,0,1
3335,s2371-108,1,0,0,0,1,0,0
3336,s2381-108,1,0,0,1,1,0,0
3337,s2421-108,1,0,0,0,1,0,0
3338,s2520-108,1,0,0,1,1,0,0
3339,s2528-108,1,0,0,1,1,0,0
3340,s2542-108,1,0,0,1,1,0,0
3341,s2617-108,0,0,0,1,1,0,0
3342,s270-108,1,0,0,0,1,0,0
3343,s2794-108,1,0,0,0,1,0,0
3344,s2837-108,1,0,0,0,1,0,0
3345,s2890-108,1,0,0,1,1,0,0
3346,s2894-108,0,0,0,0,1,0,0
3347,s314-108,1,0,0,0,1,0,1
3348,s373-108,1,0,0,1,1,0,0
3349,s647-108,1,0,0,1,1,0,0
3350,s885-108,0,0,0,1,1,0,0
3351,s923-108,1,0,1,0,1,0,0
3352,s966-108,1,0,1,0,1,0,0
3353,s1078-108,0,0,0,0,1,0,0
3354,s1292-108,1,0,0,1,1,0,1
3355,s1419-108,1,0,0,1,1,0,0
3356,s1442-108,0,0,0,0,1,0,0
3357,s1588-108,1,0,0,1,1,0,0
3358,s1616-108,0,0,0,0,1,0,0
3359,s1684-108,1,0,0,1,1,0,0
3360,s1777-108,0,0,0,0,1,0,0
3361,s1916-108,1,0,0,1,1,0,0
3362,s193-108,0,0,0,0,1,0,0
3363,s2146-108,1,0,0,0,1,0,0
3364,s2274-108,0,0,0,0,1,0,0
3365,s2287-108,0,0,0,0,1,0,1
3366,s234-108,0,0,0,0,1,0,0
3367,s235-108,0,0,0,0,1,0,0
3368,s2775-108,0,0,0,0,1,0,0
3369,s2977-108,0,0,0,0,1,0,0
3370,s323-108,1,0,0,0,1,0,1
3371,s334-108,0,0,0,0,1,0,0
3372,s377-108,1,0,0,0,1,0,0
3373,s381-108,1,0,0,1,1,0,0
3374,s401-108,1,0,0,0,1,0,0
3375,s442-108,1,0,0,0,1,0,0
3376,s445-108,1,0,1,0,1,0,0
3377,s447-108,1,0,0,0,1,0,0
3378,s499-108,1,0,0,0,1,0,1
3379,s564-108,1,0,0,0,1,0,0
3380,s584-108,0,0,0,0,1,0,0
3381,s716-108,1,0,0,0,1,0,0
3382,s834-108,0,0,0,1,1,0,0
3383,s835-108,1,0,0,0,1,0,0
3384,s884-108,1,0,0,0,1,0,0
3385,s902-108,1,0,0,0,1,0,0
3386,s903-108,1,0,0,0,1,0,0
3387,s911-108,1,0,0,0,1,0,0
3388,s953-108,1,0,0,0,1,0,0
3389,s990-108,1,0,0,0,1,0,0
3390,s1108-108,1,0,0,0,1,0,1
3391,s1187-108,0,0,0,0,1,0,0
3392,s1212-108,1,0,0,0,1,0,0
3393,s1226-108,1,0,0,0,1,0,0
3394,s1228-108,1,0,0,1,1,0,0
3395,s1241-108,1,0,0,1,1,0,1
3396,s1266-108,1,0,0,1,1,0,0
3397,s1284-108,1,0,0,1,1,0,0
3398,s1311-108,1,0,0,1,1,0,0
3399,s1321-108,1,0,0,0,1,0,0
3400,s1425-108,0,0,0,1,1,0,1
3401,s1463-108,0,0,0,0,1,0,0
3402,s1468-108,1,0,0,0,1,0,0
3403,s1543-108,1,0,0,0,1,0,0
3404,s1630-108,1,0,0,1,1,0,0
3405,s1841-108,1,0,0,1,1,0,0
3406,s1856-108,1,0,0,0,1,0,0
3407,s1927-108,0,0,0,0,1,0,0
3408,s1986-108,1,0,0,0,1,0,0
3409,s2003-108,1,0,0,0,1,0,0
3410,s2021-108,1,0,0,0,1,0,0
3411,s2111-108,1,0,0,1,1,0,0
3412,s2133-108,1,0,0,1,1,0,0
3413,s2139-108,0,0,0,1,1,0,0
3414,s2312-108,1,0,0,0,1,0,0
3415,s2334-108,1,0,0,0,1,0,1
3416,s2360-108,1,0,0,0,1,0,0
3417,s2368-108,1,0,0,0,1,0,0
3418,s2406-108,1,0,0,1,1,0,0
3419,s2430-108,1,0,0,0,1,0,0
3420,s2471-108,1,0,0,0,1,0,0
3421,s2482-108,1,0,0,1,1,0,0
3422,s249-108,1,0,0,0,1,0,0
3423,s2572-108,1,0,0,1,1,0,0
3424,s2573-108,0,0,0,1,1,0,0
3425,s2577-108,0,0,0,0,1,0,0
3426,s2578-108,0,0,0,0,1,0,0
3427,s2579-108,0,0,0,0,1,0,0
3428,s2580-108,0,0,0,0,1,0,0
3429,s2581-108,0,0,0,1,1,0,0
3430,s2582-108,0,0,0,1,1,0,0
3431,s2583-108,0,0,0,1,1,0,0
3432,s2584-108,0,0,0,1,1,0,0
3433,s2585-108,0,0,0,0,1,0,0
3434,s2586-108,0,0,0,0,1,0,0
3435,s2591-108,0,0,0,0,1,0,0
3436,s2600-108,1,0,0,1,1,0,0
3437,s2706-108,1,0,0,0,1,0,0
3438,s2748-108,0,0,0,1,1,0,0
3439,s2763-108,1,0,0,0,1,0,0
3440,s2827-108,1,0,0,1,1,0,0
3441,s2838-108,1,0,0,1,1,0,0
3442,s2839-108,1,0,0,1,1,0,1
3443,s2862-108,0,0,0,1,1,0,0
3444,s2953-108,1,0,0,1,1,0,0
3445,s350-108,1,0,0,0,1,0,0
3446,s538-108,1,0,0,0,1,0,1
3447,s749-108,1,0,0,0,1,0,0
3448,s802-108,0,0,0,1,1,0,0
3449,s86-108,1,0,0,0,1,0,0
3450,s87-108,1,0,0,1,1,0,0
3451,s1423-108,1,0,0,1,0,0,1
3452,s150-108,1,1,1,1,0,0,1
3453,s1597-108,1,0,0,0,0,0,0
3454,s1855-108,1,0,0,1,0,0,0
3455,s1919-108,0,0,0,1,0,0,0
3456,s196-108,1,1,0,1,0,0,1
3457,s2092-108,1,0,0,1,0,0,1
3458,s2228-108,0,0,0,0,0,0,0
3459,s2330-108,0,0,0,0,0,0,0
3460,s2331-108,0,0,0,0,0,0,1
3461,s2332-108,0,0,0,0,0,0,0
3462,s2333-108,0,0,0,0,0,0,0
3463,s243-108,1,0,0,1,0,0,1
3464,s244-108,1,0,0,0,0,0,0
3465,s2918-108,0,0,0,1,0,0,0
3466,s309-108,1,0,0,0,0,0,0
3467,s393-108,1,0,0,0,0,0,0
3468,s394-108,0,0,0,0,0,0,0
3469,s398-108,0,0,0,0,0,0,0
3470,s471-108,1,0,0,1,0,0,0
3471,s472-108,1,0,0,1,0,0,0
3472,s481-108,1,0,0,1,0,0,1
3473,s534-108,1,0,0,1,0,0,0
3474,s713-108,0,0,0,0,0,0,0
3475,s721-108,1,0,0,0,0,0,1
3476,s928-108,0,0,0,0,0,0,0
3477,s955-108,1,0,0,1,0,0,0
3478,s1008-108,1,0,0,0,0,0,0
3479,s1062-108,0,0,0,0,0,0,0
3480,s1065-108,0,0,0,0,0,0,0
3481,s1092-108,1,0,0,1,0,0,0
3482,s1236-108,1,0,0,0,0,0,0
3483,s1383-108,0,0,1,1,0,0,1
3484,s1467-108,0,0,0,1,0,0,1
3485,s1489-108,0,0,0,0,0,0,0
3486,s1526-108,1,0,0,1,0,0,0
3487,s1528-108,1,0,0,0,0,0,0
3488,s1529-108,1,0,0,0,0,0,1
3489,s1600-108,1,0,0,0,0,0,0
3490,s1601-108,1,0,0,0,0,0,1
3491,s1647-108,1,0,0,0,0,0,0
3492,s1660-108,1,0,0,0,0,0,0
3493,s1696-108,1,0,0,0,0,0,1
3494,s1715-108,1,0,0,0,0,0,1
3495,s1721-108,1,0,0,1,0,0,1
3496,s1742-108,0,0,0,0,0,0,0
3497,s1770-108,1,0,0,0,0,0,0
3498,s1776-108,0,0,0,1,0,0,0
3499,s1788-108,0,0,0,0,0,0,0
3500,s1955-108,0,1,0,0,0,0,1
3501,s2172-108,1,0,0,0,0,0,1
3502,s2173-108,1,0,0,1,0,0,1
3503,s2180-108,1,0,0,1,0,0,1
3504,s2181-108,0,0,0,0,0,0,1
3505,s2196-108,1,0,0,0,0,0,0
3506,s2232-108,0,0,0,0,0,0,0
3507,s2327-108,1,0,0,0,0,0,0
3508,s2407-108,0,0,0,0,0,0,0
3509,s2418-108,0,0,0,0,0,0,0
3510,s2450-108,1,0,0,1,0,0,0
3511,s2517-108,0,0,0,1,0,0,0
3512,s253-108,1,0,1,1,0,0,1
3513,s2539-108,1,0,0,0,0,0,0
3514,s2666-108,0,1,1,1,0,0,1
3515,s2673-108,0,0,0,1,0,0,1
3516,s2734-108,1,0,0,0,0,0,1
3517,s2745-108,0,0,0,1,0,0,0
3518,s281-108,1,0,1,0,0,0,1
3519,s2843-108,0,0,0,0,0,0,1
3520,s285-108,1,0,0,0,0,0,1
3521,s2878-108,0,0,0,0,0,0,0
3522,s2879-108,0,0,0,0,0,0,0
3523,s288-108,0,0,0,0,0,0,0
3524,s2904-108,0,0,0,1,0,0,0
3525,s2936-108,0,0,0,0,0,0,0
3526,s296-108,1,0,0,0,0,0,0
3527,s297-108,0,0,0,0,0,0,1
3528,s30-108,1,0,0,0,0,0,0
3529,s330-108,1,0,0,1,0,0,1
3530,s399-108,0,0,0,0,0,0,0
3531,s519-108,0,0,0,0,0,0,1
3532,s521-108,1,1,0,0,0,0,1
3533,s522-108,1,0,0,0,0,0,1
3534,s523-108,1,1,0,0,0,0,1
3535,s535-108,1,1,0,0,0,0,1
3536,s550-108,1,0,0,1,0,0,0
3537,s551-108,0,0,0,1,0,0,1
3538,s555-108,1,0,0,0,0,0,1
3539,s556-108,1,0,0,1,0,0,1
3540,s559-108,0,0,0,1,0,0,0
3541,s613-108,1,0,0,0,0,0,0
3542,s677-108,1,0,0,1,0,0,1
3543,s700-108,1,0,0,1,0,0,0
3544,s764-108,1,0,0,1,0,0,1
3545,s776-108,0,0,0,0,0,0,0
3546,s103-108,0,0,0,1,0,0,1
3547,s1934-108,1,0,0,1,0,0,0
3548,s2-108,1,1,1,1,0,0,1
3549,s2128-108,1,0,0,0,0,0,0
3550,s2320-108,0,0,0,0,0,0,0
3551,s2374-108,1,0,0,1,0,0,1
3552,s2662-108,1,0,0,1,0,0,0
3553,s3031-108,1,0,0,1,0,0,0
3554,s413-108,1,0,0,0,0,0,0
3555,s895-108,1,0,0,0,0,0,0
3556,s973-108,1,0,0,1,0,0,0
3557,s992-108,1,0,0,1,0,0,0
3558,s1006-108,1,0,0,1,0,0,0
3559,s1250-108,1,0,0,1,0,0,1
3560,s1325-108,1,0,0,1,0,0,0
3561,s1391-108,0,0,1,1,0,0,1
3562,s160-108,1,0,0,1,0,0,0
3563,s1823-108,1,0,0,0,0,0,0
3564,s2131-108,1,0,0,1,0,0,0
3565,s2145-108,1,0,1,1,0,0,1
3566,s2214-108,1,0,0,0,0,0,1
3567,s2225-108,1,0,0,0,0,0,0
3568,s2315-108,0,0,0,0,0,0,1
3569,s2408-108,0,0,0,1,0,0,1
3570,s2804-108,0,0,1,1,0,0,1
3571,s2896-108,1,0,0,0,0,0,1
3572,s2987-108,1,0,0,0,0,0,0
3573,s867-108,0,0,0,0,0,0,1
3574,s877-108,1,1,1,0,0,0,1
3575,s900-108,0,0,0,0,0,0,0
3576,s919-108,1,0,0,1,0,0,0
3577,s1064-108,1,0,0,1,1,0,0
3578,s1339-108,1,0,0,0,1,0,0
3579,s1456-108,0,0,0,1,1,0,0
3580,s1573-108,1,0,0,0,1,0,0
3581,s1578-108,0,0,0,1,1,0,0
3582,s1769-108,1,0,0,0,1,0,0
3583,s1804-108,1,0,0,0,1,0,0
3584,s2019-108,1,0,0,1,1,0,0
3585,s2298-108,1,0,0,1,1,0,0
3586,s2495-108,0,0,0,0,1,0,1
3587,s333-108,1,0,0,1,1,0,1
3588,s422-108,0,0,0,0,1,0,0
3589,s455-108,0,0,0,0,1,0,0
3590,s699-108,1,0,0,0,1,0,0
3591,s883-108,1,0,0,0,1,0,0
3592,s932-108,1,0,0,1,1,0,0
3593,s933-108,0,0,0,0,1,0,0
3594,s934-108,1,0,0,0,1,0,0
3595,s935-108,0,0,0,0,1,0,0
3596,s998-108,0,0,0,1,1,0,0
3597,s118-108,1,0,0,1,1,0,0
3598,s1186-108,1,0,0,0,1,0,0
3599,s1219-108,1,0,0,0,1,0,0
3600,s1235-108,1,0,0,0,1,0,0
3601,s1343-108,0,0,0,1,1,0,0
3602,s1407-108,0,0,0,0,1,0,0
3603,s1536-108,1,0,0,0,1,0,0
3604,s1541-108,0,0,0,0,1,0,0
3605,s1809-108,0,0,0,0,1,0,0
3606,s1810-108,0,0,0,0,1,0,0
3607,s1811-108,0,0,0,0,1,0,0
3608,s187-108,0,0,0,0,1,0,0
3609,s1988-108,1,0,0,1,1,0,0
3610,s2126-108,0,0,0,0,1,0,0
3611,s2153-108,0,0,0,1,1,0,1
3612,s216-108,0,0,0,0,1,0,0
3613,s2303-108,0,0,0,1,1,0,0
3614,s2325-108,0,0,0,0,1,0,0
3615,s2445-108,0,0,0,0,1,0,0
3616,s266-108,1,0,0,0,1,0,0
3617,s3017-108,0,0,0,0,1,0,0
3618,s329-108,0,0,0,0,1,0,0
3619,s410-108,0,0,0,0,1,0,0
3620,s479-108,0,0,0,0,1,0,0
3621,s565-108,0,0,0,1,1,0,0
3622,s620-108,1,0,0,0,1,0,0
3623,s743-108,0,0,0,1,1,0,0
3624,s863-108,1,0,0,0,1,0,0
3625,s864-108,1,0,0,0,1,0,0
3626,s941-108,0,0,0,1,1,0,0
3627,s1251-108,0,0,0,0,0,0,0
3628,s1429-108,1,0,0,0,0,0,0
3629,s1437-108,0,0,0,0,0,0,0
3630,s1486-108,1,0,0,0,0,0,1
3631,s1716-108,1,0,0,1,0,0,0
3632,s195-108,1,0,0,0,0,0,1
3633,s2606-108,1,0,0,1,0,0,0
3634,s2646-108,1,0,0,1,0,0,0
3635,s652-108,1,0,0,1,0,0,0
3636,s983-108,1,0,0,0,0,0,0
3637,s1137-108,1,0,0,1,0,0,0
3638,s1329-108,1,0,0,1,0,0,0
3639,s1765-108,1,0,0,1,0,0,0
3640,s1857-108,1,0,0,0,0,0,0
3641,s251-108,1,0,0,0,0,0,0
3642,s2707-108,1,0,0,1,0,0,0
3643,s308-108,0,0,0,0,0,0,0
3644,s780-108,1,0,0,1,0,0,0
3645,s781-108,1,0,0,0,0,0,0
3646,s964-108,1,0,0,0,0,0,0
3647,s1090-108,1,0,0,0,0,0,0
3648,s1279-108,1,1,0,1,0,0,1
3649,s129-108,0,1,0,1,0,0,1
3650,s1326-108,1,0,0,1,0,0,0
3651,s1403-108,1,0,0,0,0,0,0
3652,s1522-108,1,0,0,1,0,0,1
3653,s156-108,1,0,0,0,0,0,1
3654,s1683-108,1,0,0,1,0,0,1
3655,s170-108,1,0,0,1,0,0,0
3656,s1758-108,1,0,0,1,0,0,0
3657,s2037-108,1,0,0,1,0,0,0
3658,s2064-108,0,0,0,1,0,0,0
3659,s2112-108,1,0,0,0,0,0,0
3660,s2233-108,1,0,0,0,0,0,0
3661,s2286-108,1,0,0,1,0,0,1
3662,s2292-108,1,1,0,1,0,0,1
3663,s2347-108,1,0,0,1,0,0,1
3664,s2409-108,1,0,0,0,0,0,1
3665,s248-108,1,0,0,1,0,0,0
3666,s2547-108,1,0,0,1,0,0,1
3667,s268-108,1,0,0,0,0,0,0
3668,s2836-108,1,0,0,0,0,0,0
3669,s2881-108,1,0,0,1,0,0,0
3670,s2926-108,1,0,0,1,0,0,0
3671,s38-108,1,0,0,1,0,0,0
3672,s431-108,1,0,0,0,0,0,0
3673,s456-108,0,0,0,0,0,0,0
3674,s512-108,1,0,0,1,0,0,0
3675,s610-108,1,1,0,1,0,0,1
3676,s689-108,1,0,0,0,0,0,0
3677,s765-108,1,0,0,0,0,0,0
3678,s768-108,1,0,0,0,0,0,0
3679,s926-108,1,0,0,1,0,0,1
3680,s937-108,1,0,0,1,0,0,0
3681,s1122-108,1,0,0,0,1,0,0
3682,s1126-108,1,0,0,0,1,0,0
3683,s1270-108,1,0,0,0,1,0,0
3684,s1379-108,1,0,0,1,1,0,1
3685,s1542-108,0,0,0,0,1,0,0
3686,s1802-108,1,0,0,1,1,0,0
3687,s2054-108,1,0,0,0,1,0,0
3688,s2065-108,1,0,0,1,1,0,0
3689,s2151-108,0,0,0,1,1,0,0
3690,s229-108,1,0,0,0,1,0,0
3691,s2355-108,0,0,0,0,1,0,0
3692,s2388-108,1,0,0,0,1,0,0
3693,s2561-108,1,0,0,1,1,0,0
3694,s2832-108,0,0,0,0,1,0,0
3695,s335-108,1,0,0,0,1,0,0
3696,s474-108,0,0,0,1,1,0,0
3697,s50-108,1,0,0,0,1,0,0
3698,s51-108,0,0,0,0,1,0,0
3699,s55-108,1,0,0,0,1,0,0
3700,s56-108,1,0,0,0,1,0,0
3701,s594-108,1,0,0,0,1,0,0
3702,s660-108,0,0,0,0,1,0,0
3703,s891-108,0,0,0,0,1,0,0
3704,s892-108,0,0,0,0,1,0,0
3705,s996-108,1,0,0,0,1,0,0
3706,s104-108,1,0,0,1,1,0,0
3707,s112-108,0,0,0,0,1,0,0
3708,s1218-108,1,1,0,0,1,0,1
3709,s1290-108,1,0,0,1,1,0,0
3710,s1313-108,0,0,0,1,1,0,0
3711,s1373-108,0,0,0,0,1,0,0
3712,s161-108,1,0,0,1,1,0,0
3713,s1643-108,0,0,0,0,1,0,1
3714,s1798-108,1,0,0,1,1,0,1
3715,s1821-108,1,0,0,0,1,0,0
3716,s1961-108,1,1,0,0,1,0,0
3717,s2216-108,1,0,1,0,1,0,0
3718,s2235-108,0,0,0,0,1,0,0
3719,s2279-108,1,1,1,0,1,0,1
3720,s2391-108,0,0,0,0,1,0,0
3721,s2647-108,1,0,0,0,1,0,1
3722,s2648-108,1,0,0,0,1,0,0
3723,s276-108,1,0,0,0,1,0,0
3724,s498-108,1,0,0,1,1,0,1
3725,s500-108,0,0,0,0,1,0,1
3726,s592-108,1,0,0,0,1,0,0
3727,s788-108,1,0,0,1,1,0,0
3728,s861-108,1,0,0,0,1,0,1
3729,s88-108,0,0,0,0,1,0,0
3730,s89-108,0,0,1,1,1,0,0
3731,s970-108,1,0,0,1,1,0,0
3732,s99-108,1,0,0,0,1,0,1
3733,s1209-108,1,0,0,0,0,0,0
3734,s1237-108,1,0,0,0,0,0,0
3735,s1427-108,0,0,1,1,0,0,1
3736,s1678-108,0,0,0,0,0,0,1
3737,s1815-108,1,0,0,0,0,0,0
3738,s1876-108,0,1,0,1,0,0,1
3739,s277-108,0,0,0,1,0,0,0
3740,s2777-108,1,0,0,0,0,0,0
3741,s278-108,0,0,0,1,0,0,1
3742,s2803-108,0,0,1,1,0,0,1
3743,s2954-108,1,0,0,0,0,0,0
3744,s612-108,0,0,0,1,0,0,0
3745,s916-108,0,0,0,0,0,0,0
3746,s1011-108,1,0,0,0,1,0,0
3747,s1112-108,1,0,0,0,1,0,0
3748,s1254-108,0,0,0,1,1,0,0
3749,s1255-108,1,0,0,0,1,0,0
3750,s1310-108,0,0,0,0,1,0,0
3751,s1386-108,0,0,0,1,1,0,0
3752,s1411-108,1,0,0,0,1,0,0
3753,s1595-108,1,0,0,0,1,0,0
3754,s1739-108,1,0,0,1,1,0,0
3755,s1782-108,0,0,0,1,1,0,0
3756,s1838-108,0,0,0,1,1,0,0
3757,s1873-108,1,0,0,1,1,0,0
3758,s1884-108,0,0,0,0,1,0,0
3759,s1885-108,0,0,0,0,1,0,0
3760,s1886-108,0,0,0,0,1,0,0
3761,s1958-108,1,0,0,0,1,0,0
3762,s1991-108,1,0,0,0,1,0,0
3763,s2186-108,1,0,0,1,1,0,0
3764,s2266-108,1,0,0,1,1,0,0
3765,s300-108,1,0,0,1,1,0,1
3766,s305-108,1,0,0,0,1,0,0
3767,s318-108,1,0,0,0,1,0,1
3768,s503-108,1,0,0,0,1,0,0
3769,s530-108,1,0,0,0,1,0,0
3770,s577-108,1,0,0,0,1,0,0
3771,s633-108,1,0,0,1,1,0,0
3772,s822-108,1,0,0,0,1,0,0
3773,s842-108,0,0,0,0,1,0,0
3774,s875-108,1,0,0,0,1,0,0
3775,s1378-108,0,0,0,0,1,0,0
3776,s1406-108,1,0,0,1,1,0,0
3777,s1781-108,1,0,1,1,1,0,1
