,bill_id,cosponsor_flg,amendments_flg,popular_flg,related_bills_flg,party_flg,majority_flg,Class
12257,hr601-110,1,0,0,0,0,1,0
12258,hr6145-110,1,0,0,0,0,1,0
12259,hr6359-110,0,0,0,1,0,1,0
12260,hr6380-110,1,0,0,0,0,1,0
12261,hr6833-110,0,0,0,0,0,1,0
12262,hr7279-110,1,0,0,1,0,1,0
12263,hr83-110,1,0,0,1,0,1,0
12264,hr84-110,1,0,0,0,0,1,0
12265,hr85-110,1,0,0,1,0,1,1
12266,hr86-110,1,0,0,0,0,1,0
12267,hr87-110,1,0,0,0,0,1,0
12268,hr88-110,1,0,0,0,0,1,0
12269,hr1278-110,1,0,0,1,0,1,0
12270,hr1618-110,1,0,0,0,0,1,0
12271,hr272-110,1,0,0,0,0,1,0
12272,hr273-110,1,0,0,1,0,1,0
12273,hr3282-110,1,0,0,1,0,1,0
12274,hr3864-110,1,0,0,1,0,1,0
12275,hr4411-110,0,0,0,0,0,1,0
12276,hr4412-110,0,0,0,0,0,1,0
12277,hr549-110,1,0,0,1,0,1,0
12278,hr6179-110,1,0,0,0,0,1,0
12279,hr1378-110,0,0,0,0,0,1,0
12280,hr1648-110,0,0,0,0,0,1,0
12281,hr2510-110,1,0,0,1,0,1,0
12282,hr383-110,1,0,0,0,0,1,0
12283,hr384-110,0,0,0,1,0,1,0
12284,hr385-110,0,0,0,1,0,1,0
12285,hr4144-110,0,0,0,0,0,1,0
12286,hr449-110,0,0,0,0,0,1,0
12287,hr5631-110,1,0,0,0,0,1,1
12288,hr5865-110,1,0,0,0,0,1,0
12289,hr6806-110,0,0,0,0,0,1,0
12290,hr939-110,1,0,0,0,0,1,0
12291,hr1125-110,1,0,0,1,0,1,0
12292,hr1729-110,1,0,0,1,0,1,0
12293,hr2739-110,0,0,0,0,0,1,0
12294,hr3683-110,1,0,0,0,0,1,0
12295,hr3798-110,1,0,0,0,0,1,0
12296,hr4737-110,0,0,0,0,0,1,0
12297,hr4738-110,0,0,0,0,0,1,0
12298,hr4739-110,0,0,0,0,0,1,0
12299,hr4740-110,0,0,0,0,0,1,0
12300,hr4741-110,0,0,0,0,0,1,0
12301,hr504-110,1,0,0,1,0,1,0
12302,hr603-110,0,0,0,0,0,1,0
12303,hr604-110,1,0,0,0,0,1,0
12304,hr605-110,0,0,0,0,0,1,0
12305,hr606-110,1,0,0,0,0,1,0
12306,hr6128-110,0,0,0,1,0,1,0
12307,hr6293-110,1,0,0,0,0,1,0
12308,hr6383-110,0,0,0,0,0,1,0
12309,hr917-110,1,0,0,0,0,1,0
12310,hr1380-110,1,0,0,0,1,1,0
12311,hr156-110,1,0,0,0,1,1,0
12312,hr1889-110,1,0,0,1,1,1,0
12313,hr1890-110,1,0,0,0,1,1,0
12314,hr2462-110,0,0,0,1,1,1,0
12315,hr3710-110,1,0,0,0,1,1,0
12316,hr3711-110,1,0,0,1,1,1,0
12317,hr4441-110,0,0,0,0,1,1,0
12318,hr4442-110,0,0,0,0,1,1,0
12319,hr4443-110,0,0,0,0,1,1,0
12320,hr5701-110,0,0,0,0,1,1,0
12321,hr766-110,0,0,0,0,1,1,0
12322,hr796-110,0,0,0,0,1,1,0
12323,hr1597-110,1,0,0,1,1,1,0
12324,hr161-110,1,0,0,1,1,1,1
12325,hr1920-110,0,0,0,1,1,1,0
12326,hr1956-110,1,0,0,0,1,1,0
12327,hr1957-110,1,0,0,1,1,1,0
12328,hr2001-110,1,0,0,0,1,1,0
12329,hr2036-110,1,0,0,1,1,1,0
12330,hr2060-110,1,0,0,1,1,1,0
12331,hr2215-110,1,0,0,0,1,1,0
12332,hr2327-110,1,0,0,1,1,1,0
12333,hr2516-110,1,0,0,1,1,1,0
12334,hr2809-110,1,0,0,1,1,1,0
12335,hr3031-110,1,0,0,0,1,1,0
12336,hr3083-110,1,0,0,1,1,1,0
12337,hr4059-110,1,0,0,1,1,1,0
12338,hr4835-110,1,0,0,1,1,1,0
12339,hr4836-110,1,0,0,1,1,1,0
12340,hr501-110,0,0,0,0,1,1,0
12341,hr589-110,1,0,0,0,1,1,0
12342,hr6057-110,1,0,0,1,1,1,0
12343,hr6401-110,1,0,0,0,1,1,0
12344,hr6547-110,1,0,0,1,1,1,0
12345,hr6673-110,1,0,0,0,1,1,0
12346,hr6738-110,1,0,0,0,1,1,0
12347,hr6739-110,1,0,0,0,1,1,0
12348,hr6740-110,1,0,0,0,1,1,0
12349,hr7018-110,1,0,0,1,1,1,0
12350,hr7050-110,1,0,0,0,1,1,0
12351,hr7084-110,1,0,0,1,1,1,1
12352,hr7146-110,1,0,0,0,1,1,0
12353,hr7207-110,0,0,0,1,1,1,0
12354,hr7250-110,1,0,0,0,1,1,0
12355,hr729-110,1,0,0,0,1,1,0
12356,hr852-110,1,0,0,0,1,1,0
12357,hr1429-110,1,1,0,1,1,1,1
12358,hr2276-110,1,0,0,0,1,1,1
12359,hr2358-110,1,1,0,1,1,1,1
12360,hr2786-110,1,1,0,1,1,1,1
12361,hr294-110,1,0,0,0,1,1,0
12362,hr2952-110,1,1,0,0,1,1,1
12363,hr3095-110,1,0,0,1,1,1,1
12364,hr388-110,1,0,0,0,1,1,0
12365,hr475-110,1,0,0,0,1,1,1
12366,hr6926-110,1,0,0,1,1,1,0
12367,hr980-110,1,1,0,1,1,1,1
12368,hr1172-110,1,0,0,0,1,1,0
12369,hr1173-110,0,0,0,0,1,1,0
12370,hr1027-110,0,0,0,1,1,1,0
12371,hr3222-110,0,1,0,1,1,1,1
12372,hr5497-110,0,0,0,0,1,1,0
12373,hr1149-110,1,0,0,0,0,1,0
12374,hr122-110,1,0,0,1,0,1,1
12375,hr123-110,1,0,0,0,0,1,1
12376,hr5105-110,1,0,0,1,0,1,0
12377,hr6565-110,0,0,0,0,0,1,0
12378,hr7325-110,1,0,0,0,0,1,0
12379,hr98-110,1,0,0,0,0,1,0
12380,hr1298-110,1,0,0,0,0,1,0
12381,hr1482-110,1,0,0,0,0,1,0
12382,hr1827-110,1,0,0,1,0,1,0
12383,hr2004-110,1,0,0,0,0,1,0
12384,hr2465-110,1,0,0,0,0,1,0
12385,hr3979-110,1,0,0,0,0,1,0
12386,hr4035-110,0,0,0,0,0,1,0
12387,hr4686-110,0,0,0,0,0,1,0
12388,hr5934-110,1,0,0,1,0,1,0
12389,hr711-110,1,0,0,1,0,1,0
12390,hr795-110,0,0,0,1,0,1,0
12391,hr1061-110,1,0,0,0,1,1,0
12392,hr2283-110,1,0,0,0,1,1,0
12393,hr3085-110,1,0,0,1,1,1,0
12394,hr3114-110,1,0,0,1,1,1,0
12395,hr3347-110,1,0,0,1,1,1,0
12396,hr3372-110,1,0,0,1,1,1,0
12397,hr3990-110,1,0,0,0,1,1,0
12398,hr4831-110,1,0,0,0,1,1,0
12399,hr493-110,1,1,0,1,1,1,1
12400,hr5469-110,1,0,0,0,1,1,0
12401,hr5808-110,1,0,0,0,1,1,0
12402,hr5809-110,1,0,0,0,1,1,0
12403,hr713-110,1,0,0,1,1,1,1
12404,hr7168-110,0,0,0,0,1,1,0
12405,hr819-110,1,0,0,1,1,1,0
12406,hr901-110,1,0,0,0,1,1,0
12407,hr962-110,1,0,0,1,1,1,0
12408,hr1390-110,1,0,0,0,0,1,0
12409,hr1484-110,1,0,0,1,0,1,0
12410,hr2023-110,1,0,0,0,0,1,0
12411,hr2100-110,0,0,0,0,0,1,0
12412,hr2308-110,0,0,0,0,0,1,0
12413,hr3266-110,0,0,0,0,0,1,0
12414,hr3860-110,1,0,0,0,0,1,0
12415,hr3950-110,1,0,0,0,0,1,0
12416,hr4192-110,0,0,0,0,0,1,0
12417,hr4927-110,1,0,0,0,0,1,0
12418,hr571-110,0,0,0,0,0,1,0
12419,hr5777-110,0,0,0,0,0,1,0
12420,hr6189-110,1,0,0,0,0,1,0
12421,hr6231-110,0,0,0,0,0,1,0
12422,hr6511-110,1,0,0,0,0,1,0
12423,hr6841-110,0,0,0,0,0,1,0
12424,hr6975-110,1,0,0,0,0,1,0
12425,hr7027-110,0,0,0,0,0,1,0
12426,hr7059-110,0,0,0,0,0,1,0
12427,hr1106-110,1,0,0,0,0,1,0
12428,hr1613-110,1,0,0,0,0,1,0
12429,hr1991-110,0,0,0,0,0,1,0
12430,hr2416-110,1,0,0,1,0,1,0
12431,hr2444-110,0,0,0,0,0,1,0
12432,hr2471-110,1,0,0,0,0,1,0
12433,hr3444-110,1,0,0,1,0,1,0
12434,hr3471-110,1,0,0,1,0,1,0
12435,hr4169-110,1,0,0,1,0,1,1
12436,hr5135-110,1,0,0,1,0,1,1
12437,hr6426-110,1,0,0,1,0,1,0
12438,hr1004-110,1,0,0,1,1,1,0
12439,hr1187-110,1,0,0,1,1,1,1
12440,hr1363-110,1,0,0,1,1,1,0
12441,hr1396-110,1,0,0,1,1,1,0
12442,hr1702-110,1,0,0,0,1,1,0
12443,hr2049-110,1,0,0,1,1,1,0
12444,hr2392-110,1,0,0,0,1,1,0
12445,hr2637-110,1,0,0,1,1,1,1
12446,hr2667-110,1,0,0,0,1,1,0
12447,hr2693-110,1,1,0,1,1,1,1
12448,hr3091-110,1,0,0,0,1,1,0
12449,hr3481-110,1,0,0,1,1,1,0
12450,hr3582-110,1,0,0,1,1,1,0
12451,hr3606-110,1,0,0,0,1,1,0
12452,hr4047-110,1,0,0,0,1,1,0
12453,hr4067-110,1,0,0,0,1,1,0
12454,hr4100-110,1,0,0,0,1,1,0
12455,hr508-110,1,0,0,0,1,1,0
12456,hr5507-110,1,0,0,0,1,1,0
12457,hr5844-110,1,0,0,0,1,1,0
12458,hr5925-110,1,0,0,0,1,1,0
12459,hr6326-110,1,0,0,1,1,1,0
12460,hr6504-110,0,0,0,0,1,1,0
12461,hr715-110,1,0,0,0,1,1,0
12462,hr716-110,0,0,0,0,1,1,1
12463,hr3684-110,1,0,0,0,1,1,0
12464,hr4676-110,0,0,0,0,1,1,0
12465,hr65-110,1,1,0,1,1,1,1
12466,hr66-110,1,0,0,1,1,1,0
12467,hr67-110,1,0,0,0,1,1,1
12468,hr68-110,0,0,0,0,1,1,0
12469,hr69-110,1,0,0,1,1,1,0
12470,hr1234-110,1,0,0,0,1,1,0
12471,hr2707-110,1,0,0,1,1,1,1
12472,hr3183-110,0,0,0,0,1,1,0
12473,hr3400-110,1,0,0,1,1,1,0
12474,hr3875-110,1,0,0,0,1,1,0
12475,hr4060-110,1,0,0,0,1,1,0
12476,hr6000-110,1,0,0,0,1,1,0
12477,hr6150-110,1,0,0,0,1,1,1
12478,hr6635-110,1,0,0,0,1,1,0
12479,hr6636-110,1,0,0,0,1,1,0
12480,hr6637-110,1,0,0,0,1,1,0
12481,hr6706-110,1,0,0,1,1,1,0
12482,hr6710-110,1,0,0,0,1,1,0
12483,hr6800-110,1,0,0,0,1,1,0
12484,hr6814-110,0,0,0,0,1,1,0
12485,hr6875-110,1,0,0,1,1,1,0
12486,hr7040-110,1,0,0,0,1,1,0
12487,hr7260-110,0,0,0,0,1,1,0
12488,hr808-110,1,0,0,0,1,1,0
12489,hr1625-110,1,0,0,1,0,1,0
12490,hr2687-110,1,0,0,0,0,1,0
12491,hr4819-110,0,0,0,0,0,1,0
12492,hr4820-110,0,0,0,0,0,1,0
12493,hr4821-110,0,0,0,0,0,1,0
12494,hr4822-110,0,0,0,0,0,1,0
12495,hr4823-110,0,0,0,0,0,1,0
12496,hr4824-110,0,0,0,0,0,1,0
12497,hr4825-110,0,0,0,0,0,1,0
12498,hr5299-110,0,0,0,0,0,1,0
12499,hr5300-110,0,0,0,0,0,1,0
12500,hr1539-110,1,0,0,0,0,1,0
12501,hr1683-110,1,0,0,0,0,1,0
12502,hr1888-110,1,0,0,1,0,1,0
12503,hr3321-110,1,0,0,0,0,1,0
12504,hr345-110,0,0,0,1,0,1,0
12505,hr4058-110,0,0,0,1,0,1,0
12506,hr4095-110,0,0,0,0,0,1,0
12507,hr4262-110,0,0,0,1,0,1,0
12508,hr4653-110,0,0,0,0,0,1,0
12509,hr4654-110,0,0,0,0,0,1,0
12510,hr4655-110,0,0,0,0,0,1,0
12511,hr4656-110,0,0,0,0,0,1,0
12512,hr5111-110,0,0,0,1,0,1,0
12513,hr6400-110,1,0,0,0,0,1,0
12514,hr6510-110,0,0,0,1,0,1,0
12515,hr6736-110,0,0,0,0,0,1,0
12516,hr6737-110,1,0,0,0,0,1,0
12517,hr1483-110,1,1,0,1,0,1,1
12518,hr198-110,1,0,0,0,0,1,0
12519,hr6970-110,1,0,0,1,0,1,0
12520,hr1754-110,1,0,0,1,1,1,0
12521,hr2399-110,1,0,0,1,1,1,1
12522,hr2480-110,1,0,0,0,1,1,0
12523,hr2481-110,1,0,0,0,1,1,0
12524,hr2685-110,1,0,0,0,1,1,0
12525,hr2686-110,1,0,0,0,1,1,0
12526,hr2927-110,1,0,0,1,1,1,0
12527,hr3106-110,1,0,0,1,1,1,1
12528,hr3460-110,0,0,0,0,1,1,0
12529,hr3478-110,0,0,0,0,1,1,0
12530,hr3562-110,1,0,0,1,1,1,0
12531,hr3640-110,1,0,0,0,1,1,0
12532,hr3726-110,1,0,0,1,1,1,0
12533,hr3781-110,1,0,0,1,1,1,0
12534,hr5785-110,1,0,0,0,1,1,0
12535,hr5786-110,0,0,0,1,1,1,0
12536,hr5798-110,1,0,0,1,1,1,0
12537,hr6117-110,0,0,0,0,1,1,0
12538,hr6261-110,1,0,0,0,1,1,0
12539,hr6319-110,0,0,0,0,1,1,0
12540,hr6372-110,1,0,0,0,1,1,0
12541,hr6634-110,0,0,0,0,1,1,0
12542,hr111-110,1,0,0,1,1,1,0
12543,hr1537-110,1,0,0,1,1,1,0
12544,hr2885-110,1,0,0,0,1,1,0
12545,hr3790-110,0,0,0,0,1,1,0
12546,hr3809-110,1,0,0,0,1,1,0
12547,hr3837-110,1,0,0,0,1,1,1
12548,hr3854-110,1,0,0,0,1,1,0
12549,hr387-110,0,0,0,0,1,1,0
12550,hr4663-110,0,0,0,0,1,1,0
12551,hr5153-110,0,0,0,0,1,1,0
12552,hr5298-110,0,0,0,0,1,1,0
12553,hr5519-110,1,0,0,1,1,1,0
12554,hr5723-110,1,0,0,1,1,1,0
12555,hr5800-110,0,0,0,0,1,1,0
12556,hr5840-110,1,0,0,0,1,1,0
12557,hr5914-110,1,0,0,0,1,1,0
12558,hr6312-110,1,0,0,0,1,1,1
12559,hr6513-110,1,0,0,0,1,1,1
12560,hr6920-110,0,0,0,0,1,1,0
12561,hr1355-110,1,0,0,1,0,1,0
12562,hr1627-110,1,0,0,0,0,1,0
12563,hr3788-110,0,0,0,0,0,1,0
12564,hr423-110,1,0,0,0,0,1,0
12565,hr4961-110,0,0,0,0,0,1,0
12566,hr4962-110,0,0,0,0,0,1,0
12567,hr4963-110,0,0,0,0,0,1,0
12568,hr4964-110,0,0,0,0,0,1,0
12569,hr4965-110,0,0,0,0,0,1,0
12570,hr4966-110,0,0,0,0,0,1,0
12571,hr4967-110,0,0,0,0,0,1,0
12572,hr4968-110,0,0,0,0,0,1,0
12573,hr4969-110,0,0,0,0,0,1,0
12574,hr4970-110,0,0,0,0,0,1,0
12575,hr4971-110,0,0,0,0,0,1,0
12576,hr4972-110,0,0,0,0,0,1,0
12577,hr5706-110,0,0,0,0,0,1,0
12578,hr5732-110,0,0,0,0,0,1,0
12579,hr6108-110,1,0,0,1,0,1,0
12580,hr6590-110,0,0,0,0,0,1,0
12581,hr6886-110,1,0,0,0,0,1,0
12582,hr1686-110,1,0,0,1,1,1,0
12583,hr4626-110,1,0,0,1,1,1,0
12584,hr5413-110,0,0,0,0,1,1,0
12585,hr5414-110,0,0,0,0,1,1,0
12586,hr5415-110,0,0,0,0,1,1,0
12587,hr5416-110,0,0,0,0,1,1,0
12588,hr5417-110,0,0,0,0,1,1,0
12589,hr5418-110,0,0,0,0,1,1,0
12590,hr5419-110,0,0,0,0,1,1,0
12591,hr5420-110,0,0,0,0,1,1,0
12592,hr5421-110,0,0,0,0,1,1,0
12593,hr5422-110,0,0,0,0,1,1,0
12594,hr5766-110,1,0,0,0,1,1,0
12595,hr6313-110,1,0,0,0,1,1,0
12596,hr6334-110,1,0,0,1,1,1,0
12597,hr6849-110,1,1,0,0,1,1,1
12598,hr1553-110,1,0,0,1,0,1,1
12599,hr1966-110,0,0,0,0,0,1,0
12600,hr2676-110,1,0,0,1,0,1,0
12601,hr4517-110,0,0,0,0,0,1,0
12602,hr4518-110,0,0,0,0,0,1,0
12603,hr4915-110,1,0,0,0,0,1,0
12604,hr5192-110,1,0,0,0,0,1,0
12605,hr1043-110,1,0,0,1,1,1,0
12606,hr1381-110,1,0,0,1,1,1,0
12607,hr1514-110,1,0,0,1,1,1,0
12608,hr2061-110,1,0,0,0,1,1,0
12609,hr2205-110,1,0,0,1,1,1,0
12610,hr2349-110,1,0,0,1,1,1,0
12611,hr4328-110,1,0,0,0,1,1,0
12612,hr642-110,1,0,0,1,1,1,1
12613,hr643-110,1,0,0,1,1,1,0
12614,hr981-110,1,0,0,1,1,1,0
12615,hr1978-110,1,0,0,0,0,1,0
12616,hr2339-110,0,0,0,0,0,1,1
12617,hr2396-110,1,0,0,1,0,1,0
12618,hr2483-110,1,0,0,0,0,1,0
12619,hr368-110,1,0,0,1,0,1,0
12620,hr3916-110,1,0,0,0,0,1,1
12621,hr6579-110,1,0,0,0,0,1,0
12622,hr6700-110,1,0,0,0,0,1,0
12623,hr1080-110,1,0,0,1,0,1,1
12624,hr1588-110,1,0,0,1,0,1,0
12625,hr1620-110,1,0,0,0,0,1,0
12626,hr278-110,1,0,0,1,0,1,0
12627,hr279-110,1,0,0,1,0,1,0
12628,hr335-110,0,0,0,1,0,1,1
12629,hr405-110,1,0,0,1,0,1,0
12630,hr4280-110,1,0,0,1,0,1,0
12631,hr4353-110,1,0,0,1,0,1,0
12632,hr4879-110,1,0,0,0,0,1,0
12633,hr4983-110,0,0,0,0,0,1,0
12634,hr4984-110,0,0,0,0,0,1,0
12635,hr6329-110,1,0,0,1,0,1,0
12636,hr754-110,1,0,0,1,0,1,0
12637,hr1348-110,1,0,0,1,1,1,0
12638,hr1367-110,1,0,0,1,1,1,0
12639,hr1368-110,1,0,0,0,1,1,0
12640,hr1424-110,1,1,1,1,1,1,1
12641,hr1624-110,1,0,0,0,1,1,0
12642,hr1669-110,1,0,0,1,1,1,0
12643,hr1891-110,1,0,0,0,1,1,0
12644,hr1941-110,1,0,0,0,1,1,0
12645,hr2073-110,1,0,0,1,1,1,0
12646,hr3123-110,1,0,0,1,1,1,1
12647,hr3256-110,1,0,0,0,1,1,0
12648,hr3334-110,1,0,0,1,1,1,0
12649,hr3411-110,1,0,0,0,1,1,0
12650,hr3740-110,1,0,0,1,1,1,0
12651,hr4232-110,1,0,0,0,1,1,0
12652,hr4899-110,1,0,0,1,1,1,0
12653,hr5634-110,1,0,0,0,1,1,0
12654,hr5989-110,1,0,0,1,1,1,0
12655,hr6075-110,1,0,0,1,1,1,0
12656,hr6498-110,0,0,0,1,1,1,0
12657,hr6983-110,1,0,0,1,1,1,1
12658,hr7078-110,0,0,0,0,1,1,0
12659,hr7149-110,1,0,0,1,1,1,0
12660,hr1591-110,0,1,0,1,1,1,1
12661,hr2206-110,0,1,0,1,1,1,1
12662,hr2207-110,0,1,0,1,1,1,1
12663,hr2451-110,1,0,0,1,1,1,0
12664,hr2817-110,1,0,0,0,1,1,0
12665,hr3043-110,0,1,0,1,1,1,1
12666,hr3340-110,0,0,0,1,1,1,0
12667,hr3948-110,1,0,0,0,1,1,0
12668,hr4156-110,1,1,0,1,1,1,1
12669,hr7110-110,0,1,0,1,1,1,1
12670,hr1208-110,1,0,0,0,0,1,0
12671,hr1221-110,0,0,0,1,0,1,0
12672,hr1341-110,1,0,0,0,0,1,0
12673,hr291-110,0,0,0,0,0,1,0
12674,hr381-110,1,0,0,0,0,1,0
12675,hr382-110,0,0,0,0,0,1,0
12676,hr698-110,1,0,0,1,0,1,1
12677,hr738-110,0,0,0,0,0,1,0
12678,hr870-110,1,0,0,0,0,1,0
12679,hr4413-110,0,0,0,0,0,1,0
12680,hr4414-110,0,0,0,0,0,1,0
12681,hr4415-110,0,0,0,0,0,1,0
12682,hr4416-110,1,0,0,0,0,1,0
12683,hr4417-110,1,0,0,0,0,1,0
12684,hr4418-110,1,0,0,0,0,1,0
12685,hr4419-110,0,0,0,0,0,1,0
12686,hr4420-110,0,0,0,0,0,1,0
12687,hr4421-110,0,0,0,0,0,1,0
12688,hr4422-110,0,0,0,0,0,1,0
12689,hr4423-110,0,0,0,0,0,1,0
12690,hr4424-110,0,0,0,0,0,1,0
12691,hr4425-110,0,0,0,0,0,1,0
12692,hr4426-110,0,0,0,0,0,1,0
12693,hr4427-110,0,0,0,0,0,1,0
12694,hr4428-110,0,0,0,0,0,1,0
12695,hr4429-110,0,0,0,0,0,1,0
12696,hr4430-110,0,0,0,0,0,1,0
12697,hr4431-110,0,0,0,0,0,1,0
12698,hr4432-110,0,0,0,0,0,1,0
12699,hr4433-110,1,0,0,0,0,1,0
12700,hr4434-110,1,0,0,0,0,1,0
12701,hr4435-110,1,0,0,0,0,1,0
12702,hr4436-110,1,0,0,0,0,1,0
12703,hr4437-110,0,0,0,0,0,1,0
12704,hr4438-110,0,0,0,0,0,1,0
12705,hr4439-110,1,0,0,0,0,1,0
12706,hr4440-110,1,0,0,0,0,1,0
12707,hr4792-110,0,0,0,0,0,1,0
12708,hr4793-110,0,0,0,0,0,1,0
12709,hr4794-110,0,0,0,0,0,1,0
12710,hr4795-110,0,0,0,0,0,1,0
12711,hr4796-110,0,0,0,0,0,1,0
12712,hr4797-110,0,0,0,0,0,1,0
12713,hr4798-110,0,0,0,0,0,1,0
12714,hr4799-110,0,0,0,0,0,1,0
12715,hr4800-110,0,0,0,0,0,1,0
12716,hr4801-110,0,0,0,0,0,1,0
12717,hr4802-110,0,0,0,0,0,1,0
12718,hr4803-110,0,0,0,0,0,1,0
12719,hr4804-110,0,0,0,0,0,1,0
12720,hr4805-110,0,0,0,0,0,1,0
12721,hr5092-110,0,0,0,0,0,1,0
12722,hr5093-110,0,0,0,0,0,1,0
12723,hr5094-110,0,0,0,0,0,1,0
12724,hr5095-110,0,0,0,0,0,1,0
12725,hr5096-110,0,0,0,0,0,1,0
12726,hr5097-110,0,0,0,0,0,1,0
12727,hr5098-110,0,0,0,0,0,1,0
12728,hr1855-110,0,0,0,1,0,1,1
12729,hr24-110,1,0,0,1,0,1,0
12730,hr3490-110,0,0,0,0,0,1,1
12731,hr6940-110,1,0,0,0,0,1,0
12732,hr1224-110,1,0,0,0,0,1,0
12733,hr1260-110,1,0,0,0,0,1,1
12734,hr1748-110,1,0,0,1,0,1,0
12735,hr2695-110,1,0,0,1,0,1,0
12736,hr3315-110,1,0,0,1,0,1,1
12737,hr3348-110,1,0,0,0,0,1,0
12738,hr3792-110,0,0,0,1,0,1,0
12739,hr5335-110,1,0,0,0,0,1,1
12740,hr6443-110,0,0,0,0,0,1,0
12741,hr1915-110,1,0,0,1,0,1,0
12742,hr2430-110,1,0,0,1,0,1,0
12743,hr2683-110,1,0,0,0,0,1,0
12744,hr2862-110,1,0,0,0,0,1,0
12745,hr3225-110,1,0,0,0,0,1,0
12746,hr334-110,1,0,0,0,0,1,0
12747,hr3383-110,0,0,0,0,0,1,0
12748,hr4178-110,0,0,0,0,0,1,0
12749,hr4725-110,0,0,0,0,0,1,0
12750,hr4726-110,0,0,0,0,0,1,0
12751,hr4727-110,0,0,0,0,0,1,0
12752,hr4728-110,0,0,0,0,0,1,0
12753,hr4729-110,0,0,0,0,0,1,0
12754,hr4730-110,0,0,0,0,0,1,0
12755,hr4731-110,0,0,0,1,0,1,0
12756,hr4732-110,0,0,0,1,0,1,0
12757,hr4733-110,0,0,0,0,0,1,0
12758,hr4734-110,0,0,0,0,0,1,0
12759,hr5579-110,1,0,0,1,0,1,1
12760,hr5614-110,1,0,0,1,0,1,1
12761,hr5761-110,1,0,0,1,0,1,0
12762,hr6184-110,1,0,0,1,0,1,1
12763,hr6435-110,1,0,0,0,0,1,0
12764,hr6632-110,1,0,0,1,0,1,0
12765,hr96-110,1,0,0,0,0,1,0
12766,hr97-110,1,0,0,1,0,1,0
12767,hr1301-110,0,0,0,1,0,1,0
12768,hr2782-110,0,0,0,1,0,1,0
12769,hr357-110,1,0,0,1,0,1,0
12770,hr3702-110,0,0,0,1,0,1,1
12771,hr461-110,1,0,0,0,0,1,0
12772,hr5733-110,1,0,0,1,0,1,0
12773,hr7315-110,0,0,0,1,0,1,0
12774,hr955-110,1,0,0,1,0,1,0
12775,hr1750-110,1,0,0,1,1,1,0
12776,hr1934-110,0,0,0,0,1,1,0
12777,hr1935-110,0,0,0,0,1,1,0
12778,hr1936-110,0,0,0,0,1,1,0
12779,hr2447-110,1,0,0,0,1,1,0
12780,hr2472-110,1,0,0,0,1,1,0
12781,hr2988-110,0,0,0,1,1,1,0
12782,hr3136-110,1,0,0,1,1,1,0
12783,hr3137-110,0,0,0,0,1,1,0
12784,hr3862-110,1,0,0,1,1,1,0
12785,hr4112-110,0,0,0,0,1,1,0
12786,hr4650-110,0,0,0,0,1,1,0
12787,hr498-110,0,0,0,0,1,1,0
12788,hr5500-110,0,0,0,0,1,1,0
12789,hr5533-110,0,0,0,0,1,1,0
12790,hr1001-110,0,0,0,1,1,1,0
12791,hr1002-110,1,0,0,0,1,1,0
12792,hr1674-110,1,0,0,1,1,1,0
12793,hr4691-110,1,0,0,0,1,1,0
12794,hr4692-110,0,0,0,0,1,1,0
12795,hr4693-110,0,0,0,0,1,1,0
12796,hr4694-110,0,0,0,0,1,1,0
12797,hr4695-110,0,0,0,0,1,1,0
12798,hr4696-110,0,0,0,0,1,1,0
12799,hr4697-110,0,0,0,0,1,1,0
12800,hr4698-110,0,0,0,0,1,1,0
12801,hr4699-110,0,0,0,0,1,1,0
12802,hr4923-110,0,0,0,0,1,1,0
12803,hr4924-110,0,0,0,0,1,1,0
12804,hr4925-110,0,0,0,0,1,1,0
12805,hr6083-110,1,0,0,1,1,1,1
12806,hr6442-110,0,0,0,0,1,1,0
12807,hr1515-110,1,0,0,0,1,1,1
12808,hr4463-110,1,0,0,1,1,1,0
12809,hr6061-110,1,0,0,0,1,1,1
12810,hr6467-110,0,0,0,0,1,1,0
12811,hr929-110,1,0,0,1,1,1,0
12812,hr931-110,1,0,0,0,1,1,0
12813,hr710-110,1,1,0,1,0,1,1
12814,hr842-110,0,0,0,1,0,1,0
12815,hr866-110,1,0,0,1,0,1,0
12816,hr979-110,1,0,0,0,0,1,0
12817,hr16-110,1,0,0,0,0,1,0
12818,hr3166-110,1,0,0,0,0,1,0
12819,hr3841-110,1,0,0,1,0,1,0
12820,hr4226-110,1,0,0,1,0,1,0
12821,hr4043-110,1,0,0,1,1,1,1
12822,hr5245-110,0,0,0,0,1,1,0
12823,hr5246-110,0,0,0,0,1,1,0
12824,hr5247-110,0,0,0,0,1,1,0
12825,hr5248-110,0,0,0,0,1,1,0
12826,hr5249-110,0,0,0,0,1,1,0
12827,hr5250-110,0,0,0,0,1,1,0
12828,hr5251-110,0,0,0,0,1,1,0
12829,hr5252-110,0,0,0,0,1,1,0
12830,hr5253-110,0,0,0,0,1,1,0
12831,hr5254-110,0,0,0,0,1,1,0
12832,hr5255-110,0,0,0,0,1,1,0
12833,hr5256-110,0,0,0,0,1,1,0
12834,hr5257-110,0,0,0,0,1,1,0
12835,hr5258-110,0,0,0,0,1,1,0
12836,hr5259-110,0,0,0,0,1,1,0
12837,hr5260-110,0,0,0,0,1,1,0
12838,hr5261-110,0,0,0,0,1,1,0
12839,hr5262-110,0,0,0,0,1,1,0
12840,hr6164-110,1,0,0,0,1,1,0
